"","total_points","was_home","kickoff_time","round","modified","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","clearances_blocks_interceptions","recoveries","tackles","defensive_contribution","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","value","transfers_balance","selected","transfers_in","transfers_out","id","first_name","second_name","web_name","photo","short_team_name","strength","total_xg_conceded","opp_team_name","opp_short_team_name","opp_strength","team_strength","opp_team_strength","team_strength_att","opp_team_strength_att","team_strength_def","opp_team_strength_def","Position","Goals","Opp_Goals","name_club","full_name","cs_mean","recent_starts","points_mean","bps_mean","xg_mean","xa_mean","xgi_mean","xg_against","goals_mean","oppgoals_mean","threat_mean","creativity_mean","influence_mean","ict_mean","team_xg","team_xg_mean"
"3093",0,FALSE,"2025-09-21T13:00:00Z",5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-237,5509,124,361,479,"Emil","Krafth","Krafth","111773.jpg","NEW",4,"0.56","Bournemouth","BOU",3,1245,1150,1170,1100,1320,1200,"DEF",0,0,"Krafth (NEW)","Emil Krafth",0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0.14,0.996
"3094",0,TRUE,"2025-09-28T15:30:00Z",6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-229,5439,107,336,479,"Emil","Krafth","Krafth","111773.jpg","NEW",4,"2.04","Arsenal","ARS",4,1185,1325,1130,1350,1240,1300,"DEF",1,2,"Krafth (NEW)","Emil Krafth",0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0.61,0.902
"3095",0,FALSE,"2025-08-16T11:30:00Z",1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,8009,0,0,480,"Jamaal","Lascelles","Lascelles","101148.jpg","NEW",4,"0.20","Aston Villa","AVL",3,1245,1125,1170,1110,1320,1140,"DEF",0,0,"Lascelles (NEW)","Jamaal Lascelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,0.74
"3096",0,TRUE,"2025-08-25T19:00:00Z",2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-1058,8455,228,1286,480,"Jamaal","Lascelles","Lascelles","101148.jpg","NEW",4,"0.70","Liverpool","LIV",5,1185,1355,1130,1330,1240,1380,"DEF",2,3,"Lascelles (NEW)","Jamaal Lascelles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.836
"3097",0,FALSE,"2025-08-30T16:30:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-791,8244,276,1067,480,"Jamaal","Lascelles","Lascelles","101148.jpg","NEW",4,"0.69","Leeds","LEE",2,1245,1050,1170,1050,1320,1050,"DEF",0,0,"Lascelles (NEW)","Jamaal Lascelles",0,0,0,0,0,0,0,0,1,1.5,0,0,0,0,0.46,0.932
"3098",0,TRUE,"2025-09-13T14:00:00Z",4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-583,8159,315,898,480,"Jamaal","Lascelles","Lascelles","101148.jpg","NEW",4,"0.50","Wolves","WOL",3,1185,1125,1130,1100,1240,1150,"DEF",1,0,"Lascelles (NEW)","Jamaal Lascelles",0,0,0,0,0,0,0,0,0.666666666666667,1,0,0,0,0,1.55,0.714
"3099",1,FALSE,"2025-09-21T13:00:00Z",5,FALSE,6,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0.3,2,0,0,2,0,0,0,0,0.13,44,-502,7873,166,668,480,"Jamaal","Lascelles","Lascelles","101148.jpg","NEW",4,"0.56","Bournemouth","BOU",3,1245,1150,1170,1100,1320,1200,"DEF",0,0,"Lascelles (NEW)","Jamaal Lascelles",0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0.14,0.996
"3100",0,TRUE,"2025-09-28T15:30:00Z",6,FALSE,13,0,0,0,2,0,0,0,0,0,0,0,-4,7.2,0,7,1.4,3,0,0,3,0,0.04,0,0.04,0.42,44,-318,7733,160,478,480,"Jamaal","Lascelles","Lascelles","101148.jpg","NEW",4,"2.04","Arsenal","ARS",4,1185,1325,1130,1350,1240,1300,"DEF",1,2,"Lascelles (NEW)","Jamaal Lascelles",0,1.2,0.2,0.8,0,0,0,0.026,0.6,0.6,0,0,0.6,0.06,0.61,0.902
"3101",0,FALSE,"2025-08-16T11:30:00Z",1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,77262,0,0,481,"Alex","Murphy","A.Murphy","545477.jpg","NEW",4,"0.20","Aston Villa","AVL",3,1245,1125,1170,1110,1320,1140,"DEF",0,0,"A.Murphy (NEW)","Alex Murphy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,0.74
"3102",0,TRUE,"2025-08-25T19:00:00Z",2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-5096,85974,4426,9522,481,"Alex","Murphy","A.Murphy","545477.jpg","NEW",4,"0.70","Liverpool","LIV",5,1185,1355,1130,1330,1240,1380,"DEF",2,3,"A.Murphy (NEW)","Alex Murphy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.836
"3103",0,FALSE,"2025-08-30T16:30:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-6150,83957,4048,10198,481,"Alex","Murphy","A.Murphy","545477.jpg","NEW",4,"0.69","Leeds","LEE",2,1245,1050,1170,1050,1320,1050,"DEF",0,0,"A.Murphy (NEW)","Alex Murphy",0,0,0,0,0,0,0,0,1,1.5,0,0,0,0,0.46,0.932
"3104",0,TRUE,"2025-09-13T14:00:00Z",4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-5269,81618,3174,8443,481,"Alex","Murphy","A.Murphy","545477.jpg","NEW",4,"0.50","Wolves","WOL",3,1185,1125,1130,1100,1240,1150,"DEF",1,0,"A.Murphy (NEW)","Alex Murphy",0,0,0,0,0,0,0,0,0.666666666666667,1,0,0,0,0,1.55,0.714
"3105",0,FALSE,"2025-09-21T13:00:00Z",5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-3788,79152,2380,6168,481,"Alex","Murphy","A.Murphy","545477.jpg","NEW",4,"0.56","Bournemouth","BOU",3,1245,1150,1170,1100,1320,1200,"DEF",0,0,"A.Murphy (NEW)","Alex Murphy",0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0.14,0.996
"3106",0,TRUE,"2025-09-28T15:30:00Z",6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,101,81435,5475,5374,481,"Alex","Murphy","A.Murphy","545477.jpg","NEW",4,"2.04","Arsenal","ARS",4,1185,1325,1130,1350,1240,1300,"DEF",1,2,"A.Murphy (NEW)","Alex Murphy",0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0.61,0.902
"3107",0,FALSE,"2025-08-16T11:30:00Z",1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,12407,0,0,482,"Harrison","Ashby","Ashby","441024.jpg","NEW",4,"0.20","Aston Villa","AVL",3,1245,1125,1170,1110,1320,1140,"DEF",0,0,"Ashby (NEW)","Harrison Ashby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,0.74
"3108",0,TRUE,"2025-08-25T19:00:00Z",2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1269,14541,304,1573,482,"Harrison","Ashby","Ashby","441024.jpg","NEW",4,"0.70","Liverpool","LIV",5,1185,1355,1130,1330,1240,1380,"DEF",2,3,"Ashby (NEW)","Harrison Ashby",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.836
"3109",0,FALSE,"2025-08-30T16:30:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1325,14418,209,1534,482,"Harrison","Ashby","Ashby","441024.jpg","NEW",4,"0.69","Leeds","LEE",2,1245,1050,1170,1050,1320,1050,"DEF",0,0,"Ashby (NEW)","Harrison Ashby",0,0,0,0,0,0,0,0,1,1.5,0,0,0,0,0.46,0.932
"3110",0,TRUE,"2025-09-13T14:00:00Z",4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-880,14536,226,1106,482,"Harrison","Ashby","Ashby","441024.jpg","NEW",4,"0.50","Wolves","WOL",3,1185,1125,1130,1100,1240,1150,"DEF",1,0,"Ashby (NEW)","Harrison Ashby",0,0,0,0,0,0,0,0,0.666666666666667,1,0,0,0,0,1.55,0.714
"3111",0,FALSE,"2025-09-21T13:00:00Z",5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3575,21751,4883,1308,482,"Harrison","Ashby","Ashby","441024.jpg","NEW",4,"0.56","Bournemouth","BOU",3,1245,1150,1170,1100,1320,1200,"DEF",0,0,"Ashby (NEW)","Harrison Ashby",0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0.14,0.996
"3112",0,TRUE,"2025-09-28T15:30:00Z",6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-277,20500,1136,1413,482,"Harrison","Ashby","Ashby","441024.jpg","NEW",4,"2.04","Arsenal","ARS",4,1185,1325,1130,1350,1240,1300,"DEF",1,2,"Ashby (NEW)","Harrison Ashby",0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0.61,0.902
"3113",0,FALSE,"2025-08-16T11:30:00Z",1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,11196,0,0,483,"Miodrag","Pivaš","Pivas","578512.jpg","NEW",4,"0.20","Aston Villa","AVL",3,1245,1125,1170,1110,1320,1140,"DEF",0,0,"Pivas (NEW)","Miodrag Pivaš",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,0.74
"3114",0,TRUE,"2025-08-25T19:00:00Z",2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1246,13018,237,1483,483,"Miodrag","Pivaš","Pivas","578512.jpg","NEW",4,"0.70","Liverpool","LIV",5,1185,1355,1130,1330,1240,1380,"DEF",2,3,"Pivas (NEW)","Miodrag Pivaš",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.836
"3115",0,FALSE,"2025-08-30T16:30:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-1102,13031,176,1278,483,"Miodrag","Pivaš","Pivas","578512.jpg","NEW",4,"0.69","Leeds","LEE",2,1245,1050,1170,1050,1320,1050,"DEF",0,0,"Pivas (NEW)","Miodrag Pivaš",0,0,0,0,0,0,0,0,1,1.5,0,0,0,0,0.46,0.932
"3116",0,TRUE,"2025-09-13T14:00:00Z",4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-925,12993,164,1089,483,"Miodrag","Pivaš","Pivas","578512.jpg","NEW",4,"0.50","Wolves","WOL",3,1185,1125,1130,1100,1240,1150,"DEF",1,0,"Pivas (NEW)","Miodrag Pivaš",0,0,0,0,0,0,0,0,0.666666666666667,1,0,0,0,0,1.55,0.714
"3117",0,FALSE,"2025-09-21T13:00:00Z",5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,11931,33677,14382,2451,483,"Miodrag","Pivaš","Pivas","578512.jpg","NEW",4,"0.56","Bournemouth","BOU",3,1245,1150,1170,1100,1320,1200,"DEF",0,0,"Pivas (NEW)","Miodrag Pivaš",0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0.14,0.996
"3118",0,TRUE,"2025-09-28T15:30:00Z",6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-938,29117,1578,2516,483,"Miodrag","Pivaš","Pivas","578512.jpg","NEW",4,"2.04","Arsenal","ARS",4,1185,1325,1130,1350,1240,1300,"DEF",1,2,"Pivas (NEW)","Miodrag Pivaš",0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0.61,0.902
"3119",0,FALSE,"2025-08-16T11:30:00Z",1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,49800,0,0,484,"Matt","Targett","Targett","169359.jpg","NEW",4,"0.20","Aston Villa","AVL",3,1245,1125,1170,1110,1320,1140,"DEF",0,0,"Targett (NEW)","Matt Targett",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,0.74
"3120",0,TRUE,"2025-08-25T19:00:00Z",2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-3532,53110,1940,5472,484,"Matt","Targett","Targett","169359.jpg","NEW",4,"0.70","Liverpool","LIV",5,1185,1355,1130,1330,1240,1380,"DEF",2,3,"Targett (NEW)","Matt Targett",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.836
"3121",0,FALSE,"2025-08-30T16:30:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-4401,50499,1417,5818,484,"Matt","Targett","Targett","169359.jpg","NEW",4,"0.69","Leeds","LEE",2,1245,1050,1170,1050,1320,1050,"DEF",0,0,"Targett (NEW)","Matt Targett",0,0,0,0,0,0,0,0,1,1.5,0,0,0,0,0.46,0.932
"3122",0,TRUE,"2025-09-13T14:00:00Z",4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-10265,40725,402,10667,484,"Matt","Targett","Targett","169359.jpg","NEW",4,"0.50","Wolves","WOL",3,1185,1125,1130,1100,1240,1150,"DEF",1,0,"Targett (NEW)","Matt Targett",0,0,0,0,0,0,0,0,0.666666666666667,1,0,0,0,0,1.55,0.714
"3123",0,FALSE,"2025-09-21T13:00:00Z",5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-5966,35099,0,5966,484,"Matt","Targett","Targett","169359.jpg","NEW",4,"0.56","Bournemouth","BOU",3,1245,1150,1170,1100,1320,1200,"DEF",0,0,"Targett (NEW)","Matt Targett",0,0,0,0,0,0,0,0,0.75,0.75,0,0,0,0,0.14,0.996
"3124",0,TRUE,"2025-09-28T15:30:00Z",6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-3884,31312,0,3884,484,"Matt","Targett","Targett","169359.jpg","NEW",4,"2.04","Arsenal","ARS",4,1185,1325,1130,1350,1240,1300,"DEF",1,2,"Targett (NEW)","Matt Targett",0,0,0,0,0,0,0,0,0.6,0.6,0,0,0,0,0.61,0.902
"3125",3,FALSE,"2025-08-16T11:30:00Z",1,FALSE,90,0,0,1,0,0,0,0,0,0,0,0,4,5.4,13,41,5.9,0,4,0,4,1,0.55,0.03,0.58,0.2,75,0,151396,0,0,485,"Anthony","Gordon","Gordon","232826.jpg","NEW",4,"0.20","Aston Villa","AVL",3,1245,1125,1170,1110,1320,1140,"MID",0,0,"Gordon (NEW)","Anthony Gordon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,0.74
"3126",-2,TRUE,"2025-08-25T19:00:00Z",2,FALSE,47,0,0,0,3,0,0,0,0,1,0,0,-6,0,11.2,45,5.4,0,3,0,3,1,0.48,0.02,0.5,0.07,75,7191,216592,37958,30767,485,"Anthony","Gordon","Gordon","232826.jpg","NEW",4,"0.70","Liverpool","LIV",5,1185,1355,1130,1330,1240,1380,"MID",2,3,"Gordon (NEW)","Anthony Gordon",1,90,3,4,0.55,0.03,0.58,0.2,0,0,41,13,5.4,5.9,0.94,0.836
"3127",0,FALSE,"2025-08-30T16:30:00Z",3,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,-56576,163896,78344,134920,485,"Anthony","Gordon","Gordon","232826.jpg","NEW",4,"0.69","Leeds","LEE",2,1245,1050,1170,1050,1320,1050,"MID",0,0,"Gordon (NEW)","Anthony Gordon",0.5,68.5,0.5,-1,0.515,0.025,0.54,0.135,1,1.5,43,12.1,2.7,5.65,0.46,0.932
"3128",0,TRUE,"2025-09-13T14:00:00Z",4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,-50270,118715,2475,52745,485,"Anthony","Gordon","Gordon","232826.jpg","NEW",4,"0.50","Wolves","WOL",3,1185,1125,1130,1100,1240,1150,"MID",1,0,"Gordon (NEW)","Anthony Gordon",0.333333333333333,45.6666666666667,0.333333333333333,-0.666666666666667,0.343333333333333,0.0166666666666667,0.36,0.09,0.666666666666667,1,28.6666666666667,8.06666666666667,1.8,3.76666666666667,1.55,0.714
"3129",0,FALSE,"2025-09-21T13:00:00Z",5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,-16104,105128,1892,17996,485,"Anthony","Gordon","Gordon","232826.jpg","NEW",4,"0.56","Bournemouth","BOU",3,1245,1150,1170,1100,1320,1200,"MID",0,0,"Gordon (NEW)","Anthony Gordon",0.25,34.25,0.25,-0.5,0.2575,0.0125,0.27,0.0675,0.75,0.75,21.5,6.05,1.35,2.825,0.14,0.996
"3130",3,TRUE,"2025-09-28T15:30:00Z",6,FALSE,66,0,0,1,0,0,0,0,0,0,0,0,15,13,11.4,9,3.3,0,2,3,5,1,0.05,0.02,0.07,1.56,74,12925,123270,21964,9039,485,"Anthony","Gordon","Gordon","232826.jpg","NEW",4,"2.04","Arsenal","ARS",4,1185,1325,1130,1350,1240,1300,"MID",1,2,"Gordon (NEW)","Anthony Gordon",0.2,27.4,0.2,-0.4,0.206,0.01,0.216,0.054,0.6,0.6,17.2,4.84,1.08,2.26,0.61,0.902
"3131",3,FALSE,"2025-08-16T11:30:00Z",1,FALSE,77,0,0,1,0,0,0,0,0,0,0,0,10,8.6,29.8,27,6.5,0,3,0,3,1,0.57,0.06,0.63,0.17,70,0,813368,0,0,486,"Anthony","Elanga","Elanga","449434.jpg","NEW",4,"0.20","Aston Villa","AVL",3,1245,1125,1170,1110,1320,1140,"MID",0,0,"Elanga (NEW)","Anthony Elanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,0.74
"3132",2,TRUE,"2025-08-25T19:00:00Z",2,FALSE,90,0,0,0,3,0,0,0,0,0,0,0,7,6.6,14.8,10,3.1,1,0,0,1,1,0,0.06,0.06,0.7,70,-108858,760089,22232,131090,486,"Anthony","Elanga","Elanga","449434.jpg","NEW",4,"0.70","Liverpool","LIV",5,1185,1355,1130,1330,1240,1380,"MID",2,3,"Elanga (NEW)","Anthony Elanga",1,77,3,10,0.57,0.06,0.63,0.17,0,0,27,29.8,8.6,6.5,0.94,0.836
"3133",1,FALSE,"2025-08-30T16:30:00Z",3,FALSE,28,0,0,0,0,0,0,0,0,0,0,0,3,3.8,0.8,0,0.5,0,0,1,1,0,0,0.01,0.01,0.07,70,236508,1117447,328038,91530,486,"Anthony","Elanga","Elanga","449434.jpg","NEW",4,"0.69","Leeds","LEE",2,1245,1050,1170,1050,1320,1050,"MID",0,0,"Elanga (NEW)","Anthony Elanga",0.5,83.5,2.5,8.5,0.285,0.06,0.345,0.435,1,1.5,18.5,22.3,7.6,4.8,0.46,0.932
"3134",1,TRUE,"2025-09-13T14:00:00Z",4,FALSE,10,0,0,0,0,0,0,0,0,0,0,0,4,0.2,1.4,0,0.2,0,0,0,0,0,0,0,0,0.09,70,-78416,983276,98734,177150,486,"Anthony","Elanga","Elanga","449434.jpg","NEW",4,"0.50","Wolves","WOL",3,1185,1125,1130,1100,1240,1150,"MID",1,0,"Elanga (NEW)","Anthony Elanga",0.333333333333333,65,2,6.66666666666667,0.19,0.0433333333333333,0.233333333333333,0.313333333333333,0.666666666666667,1,12.3333333333333,15.1333333333333,6.33333333333333,3.36666666666667,1.55,0.714
"3135",1,FALSE,"2025-09-21T13:00:00Z",5,FALSE,28,0,0,0,0,0,0,0,0,0,0,0,5,3.4,0.7,2,0.6,2,1,0,3,0,0,0,0,0.13,70,-190697,790000,23369,214066,486,"Anthony","Elanga","Elanga","449434.jpg","NEW",4,"0.56","Bournemouth","BOU",3,1245,1150,1170,1100,1320,1200,"MID",0,0,"Elanga (NEW)","Anthony Elanga",0.25,51.25,1.75,6,0.1425,0.0325,0.175,0.2575,0.75,0.75,9.25,11.7,4.8,2.575,0.14,0.996
"3136",1,TRUE,"2025-09-28T15:30:00Z",6,FALSE,24,0,0,0,2,0,0,0,0,0,0,0,3,0.6,1,5,0.7,0,0,0,0,0,0.04,0.03,0.07,0.49,69,-164249,631060,11110,175359,486,"Anthony","Elanga","Elanga","449434.jpg","NEW",4,"2.04","Arsenal","ARS",4,1185,1325,1130,1350,1240,1300,"MID",1,2,"Elanga (NEW)","Anthony Elanga",0.2,46.6,1.6,5.8,0.114,0.026,0.14,0.232,0.6,0.6,7.8,9.5,4.52,2.18,0.61,0.902
"3137",3,FALSE,"2025-08-16T11:30:00Z",1,FALSE,89,0,0,1,0,0,0,0,0,0,0,0,15,12.8,56.8,25,9.5,1,3,0,4,1,0.23,0.33,0.56,0.2,65,0,56401,0,0,487,"Harvey","Barnes","Barnes","201666.jpg","NEW",4,"0.20","Aston Villa","AVL",3,1245,1125,1170,1110,1320,1140,"MID",0,0,"Barnes (NEW)","Harvey Barnes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,0.74
"3138",2,TRUE,"2025-08-25T19:00:00Z",2,FALSE,75,0,0,0,2,0,0,0,0,0,0,0,10,4.2,15.8,2,2.2,0,2,0,2,1,0,0.36,0.36,0.33,65,-6421,54634,4605,11026,487,"Harvey","Barnes","Barnes","201666.jpg","NEW",4,"0.70","Liverpool","LIV",5,1185,1355,1130,1330,1240,1380,"MID",2,3,"Barnes (NEW)","Harvey Barnes",1,89,3,15,0.23,0.33,0.56,0.2,0,0,25,56.8,12.8,9.5,0.94,0.836
"3139",1,FALSE,"2025-08-30T16:30:00Z",3,FALSE,22,0,0,0,0,0,0,0,0,0,0,0,2,3.2,1,4,0.8,0,0,1,1,0,0.03,0.02,0.05,0.07,65,71756,159227,91499,19743,487,"Harvey","Barnes","Barnes","201666.jpg","NEW",4,"0.69","Leeds","LEE",2,1245,1050,1170,1050,1320,1050,"MID",0,0,"Barnes (NEW)","Harvey Barnes",0.5,82,2.5,12.5,0.115,0.345,0.46,0.265,1,1.5,13.5,36.3,8.5,5.85,0.46,0.932
"3140",3,TRUE,"2025-09-13T14:00:00Z",4,FALSE,79,0,0,1,0,0,0,0,0,0,0,0,4,0,4.1,14,1.8,1,2,1,4,1,0.11,0.09,0.2,0.41,65,-8506,134413,23183,31689,487,"Harvey","Barnes","Barnes","201666.jpg","NEW",4,"0.50","Wolves","WOL",3,1185,1125,1130,1100,1240,1150,"MID",1,0,"Barnes (NEW)","Harvey Barnes",0.333333333333333,62,2,9,0.0866666666666667,0.236666666666667,0.323333333333333,0.2,0.666666666666667,1,10.3333333333333,24.5333333333333,6.73333333333333,4.16666666666667,1.55,0.714
"3141",1,FALSE,"2025-09-21T13:00:00Z",5,FALSE,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,4,0.3,0,2,0,2,0,0,0,0,0.13,65,-22315,103663,4451,26766,487,"Harvey","Barnes","Barnes","201666.jpg","NEW",4,"0.56","Bournemouth","BOU",3,1245,1150,1170,1100,1320,1200,"MID",0,0,"Barnes (NEW)","Harvey Barnes",0.5,66.25,2.25,7.75,0.0925,0.2,0.2925,0.2525,0.75,0.75,11.25,19.425,5.05,3.575,0.14,0.996
"3142",1,TRUE,"2025-09-28T15:30:00Z",6,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.26,65,-34020,69338,1124,35144,487,"Harvey","Barnes","Barnes","201666.jpg","NEW",4,"2.04","Arsenal","ARS",4,1185,1325,1130,1350,1240,1300,"MID",1,2,"Barnes (NEW)","Harvey Barnes",0.4,58.6,2,6.4,0.074,0.16,0.234,0.228,0.6,0.6,9.8,15.7,4.04,2.92,0.61,0.902
"3143",3,FALSE,"2025-08-16T11:30:00Z",1,FALSE,90,0,0,1,0,0,0,0,0,0,0,0,11,7.6,22.6,2,3.2,1,5,2,8,1,0,0.1,0.1,0.2,65,0,163281,0,0,488,"Bruno","Guimarães Rodriguez Moura","Bruno G.","208706.jpg","NEW",4,"0.20","Aston Villa","AVL",3,1245,1125,1170,1110,1320,1140,"MID",0,0,"Bruno G. (NEW)","Bruno Guimarães Rodriguez Moura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,0.74
"3144",6,TRUE,"2025-08-25T19:00:00Z",2,FALSE,90,1,0,0,3,0,0,0,1,0,0,0,22,37,8.3,17,6.2,0,8,3,11,1,0.17,0.02,0.19,0.7,65,-20428,165180,4445,24873,488,"Bruno","Guimarães Rodriguez Moura","Bruno G.","208706.jpg","NEW",4,"0.70","Liverpool","LIV",5,1185,1355,1130,1330,1240,1380,"MID",2,3,"Bruno G. (NEW)","Bruno Guimarães Rodriguez Moura",1,90,3,11,0,0.1,0.1,0.2,0,0,2,22.6,7.6,3.2,0.94,0.836
"3145",3,FALSE,"2025-08-30T16:30:00Z",3,FALSE,90,0,0,1,0,0,0,0,0,0,0,0,14,7.6,9.6,0,1.7,0,6,3,9,1,0,0.05,0.05,0.69,65,63924,268108,80916,16992,488,"Bruno","Guimarães Rodriguez Moura","Bruno G.","208706.jpg","NEW",4,"0.69","Leeds","LEE",2,1245,1050,1170,1050,1320,1050,"MID",0,0,"Bruno G. (NEW)","Bruno Guimarães Rodriguez Moura",0.5,90,4.5,16.5,0.085,0.06,0.145,0.45,1,1.5,9.5,15.45,22.3,4.7,0.46,0.932
"3146",2,TRUE,"2025-09-13T14:00:00Z",4,FALSE,90,0,0,1,0,0,0,0,1,0,0,0,9,7.2,32.3,6,4.6,1,10,0,11,1,0.08,0.05,0.13,0.5,65,23377,303994,51564,28187,488,"Bruno","Guimarães Rodriguez Moura","Bruno G.","208706.jpg","NEW",4,"0.50","Wolves","WOL",3,1185,1125,1130,1100,1240,1150,"MID",1,0,"Bruno G. (NEW)","Bruno Guimarães Rodriguez Moura",0.666666666666667,90,4,15.6666666666667,0.0566666666666667,0.0566666666666667,0.113333333333333,0.53,0.666666666666667,1,6.33333333333333,13.5,17.4,3.7,1.55,0.714
